iteration,train_loss,consensus_error,comm_volume,test_acc,test_acc_min,test_acc_max,test_acc_std
626,0.0,0.0268538948148489,3847897746,92.835,86.0,94.69999999999999,1.9071641250820521
627,0.0,0.0230505783110857,3854034744,92.835,86.0,94.69999999999999,1.9071641250820521
628,0.0,0.020341934636235237,3860171742,92.835,86.0,94.69999999999999,1.9071641250820521
629,0.0,0.021840272471308708,3866308740,92.835,86.0,94.69999999999999,1.9071641250820521
630,0.0,0.02343171089887619,3872445738,92.835,86.0,94.69999999999999,1.9071641250820521
631,0.0,0.023060506209731102,3878582736,92.835,86.0,94.69999999999999,1.9071641250820521
632,0.0,0.03498405963182449,3884719734,92.835,86.0,94.69999999999999,1.9071641250820521
633,0.0,0.03439801186323166,3890856732,92.835,86.0,94.69999999999999,1.9071641250820521
634,0.0,0.02983899414539337,3896993730,92.835,86.0,94.69999999999999,1.9071641250820521
635,0.0,0.03402657434344292,3903130728,92.835,86.0,94.69999999999999,1.9071641250820521
636,0.0,0.03610008582472801,3909267726,92.835,86.0,94.69999999999999,1.9071641250820521
637,0.0,0.03410602733492851,3915404724,92.835,86.0,94.69999999999999,1.9071641250820521
638,0.0,0.06981170177459717,3921541722,92.835,86.0,94.69999999999999,1.9071641250820521
639,0.0,0.049289360642433167,3927678720,92.835,86.0,94.69999999999999,1.9071641250820521
640,0.0,0.054791178554296494,3933815718,92.835,86.0,94.69999999999999,1.9071641250820521
641,0.0,0.042143285274505615,3939952716,92.835,86.0,94.69999999999999,1.9071641250820521
642,0.0,0.08681710809469223,3946089714,92.835,86.0,94.69999999999999,1.9071641250820521
643,0.0,0.0361008420586586,3952226712,90.745,70.6,94.69999999999999,6.323960388870253
644,0.0,0.03485038876533508,3958363710,90.745,70.6,94.69999999999999,6.323960388870253
645,0.0,0.023121876642107964,3964500708,90.745,70.6,94.69999999999999,6.323960388870253
646,0.0,0.026505062356591225,3970637706,90.745,70.6,94.69999999999999,6.323960388870253
647,0.0,0.021483352407813072,3976774704,90.745,70.6,94.69999999999999,6.323960388870253
648,0.0,0.019948365166783333,3982911702,90.745,70.6,94.69999999999999,6.323960388870253
649,0.0,0.021025650203227997,3989048700,90.745,70.6,94.69999999999999,6.323960388870253
650,0.0,0.017979726195335388,3995185698,90.745,70.6,94.69999999999999,6.323960388870253
651,0.0,0.017804590985178947,4001322696,90.745,70.6,94.69999999999999,6.323960388870253
652,0.0,0.01657800003886223,4007459694,90.745,70.6,94.69999999999999,6.323960388870253
653,0.0,0.02003285102546215,4013596692,90.745,70.6,94.69999999999999,6.323960388870253
654,0.0,0.01748010329902172,4019733690,90.745,70.6,94.69999999999999,6.323960388870253
655,0.0,0.019614072516560555,4025870688,90.745,70.6,94.69999999999999,6.323960388870253
656,0.0,0.02353569120168686,4032007686,90.745,70.6,94.69999999999999,6.323960388870253
657,0.0,0.022099798545241356,4038144684,90.745,70.6,94.69999999999999,6.323960388870253
658,0.0,0.02498190477490425,4044281682,90.745,70.6,94.69999999999999,6.323960388870253
659,0.0,0.023275768384337425,4050418680,90.745,70.6,94.69999999999999,6.323960388870253
660,0.0,0.027804750949144363,4056555678,90.745,70.6,94.69999999999999,6.323960388870253
661,0.0,0.026749083772301674,4062692676,90.745,70.6,94.69999999999999,6.323960388870253
662,0.0,0.033113326877355576,4068829674,90.745,70.6,94.69999999999999,6.323960388870253
663,0.0,0.04358362779021263,4074966672,90.745,70.6,94.69999999999999,6.323960388870253
664,0.0,0.08472265303134918,4081103670,90.745,70.6,94.69999999999999,6.323960388870253
665,0.0,0.06425996869802475,4087240668,90.745,70.6,94.69999999999999,6.323960388870253
666,0.0,0.06145506724715233,4093377666,92.30999999999999,72.5,95.0,5.0632894446199685
667,0.0,0.026846785098314285,4099514664,92.30999999999999,72.5,95.0,5.0632894446199685
668,0.0,0.019612407311797142,4105651662,92.30999999999999,72.5,95.0,5.0632894446199685
669,0.0,0.022494040429592133,4111788660,92.30999999999999,72.5,95.0,5.0632894446199685
670,0.0,0.020963143557310104,4117925658,92.30999999999999,72.5,95.0,5.0632894446199685
671,0.0,0.06019459292292595,4124062656,92.30999999999999,72.5,95.0,5.0632894446199685
672,0.0,0.06093362718820572,4130199654,92.30999999999999,72.5,95.0,5.0632894446199685
673,0.0,0.08804599940776825,4136336652,92.30999999999999,72.5,95.0,5.0632894446199685
674,0.0,0.03948059305548668,4142473650,92.30999999999999,72.5,95.0,5.0632894446199685
675,0.0,0.03210890293121338,4148610648,92.30999999999999,72.5,95.0,5.0632894446199685
676,0.0,0.022335676476359367,4154747646,92.30999999999999,72.5,95.0,5.0632894446199685
677,0.0,0.022240569815039635,4160884644,92.30999999999999,72.5,95.0,5.0632894446199685
678,0.0,0.018266623839735985,4167021642,92.30999999999999,72.5,95.0,5.0632894446199685
679,0.0,0.020459746941924095,4173158640,92.30999999999999,72.5,95.0,5.0632894446199685
680,0.0,0.017073368653655052,4179295638,92.30999999999999,72.5,95.0,5.0632894446199685
681,0.0,0.018091842532157898,4185432636,92.30999999999999,72.5,95.0,5.0632894446199685
682,0.0,0.02278718911111355,4191569634,92.30999999999999,72.5,95.0,5.0632894446199685
683,0.0,0.01749712973833084,4197706632,92.30999999999999,72.5,95.0,5.0632894446199685
684,0.0,0.015496025793254375,4203843630,92.30999999999999,72.5,95.0,5.0632894446199685
685,0.0,0.015746789053082466,4209980628,92.30999999999999,72.5,95.0,5.0632894446199685
686,0.0,0.016384655609726906,4216117626,92.30999999999999,72.5,95.0,5.0632894446199685
687,0.0,0.027360310778021812,4222254624,92.30999999999999,72.5,95.0,5.0632894446199685
688,0.0,0.033680956810712814,4228391622,92.30999999999999,72.5,95.0,5.0632894446199685
689,0.0,0.041328586637973785,4234528620,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
690,0.0,0.03749394416809082,4240665618,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
691,0.0,0.05655880644917488,4246802616,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
692,0.0,0.04876761510968208,4252939614,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
693,0.0,0.03555174916982651,4259076612,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
694,0.0,0.03023037128150463,4265213610,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
695,0.0,0.019896812736988068,4271350608,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
696,0.0,0.020862175151705742,4277487606,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
697,0.0,0.01656400039792061,4283624604,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
698,0.0,0.017664827406406403,4289761602,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
699,0.0,0.01742335967719555,4295898600,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
700,0.0,0.018092341721057892,4302035598,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
701,0.0,0.03086201660335064,4308172596,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
702,0.0,0.041207339614629745,4314309594,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
703,0.0,0.05692145228385925,4320446592,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
704,0.0,0.029432861134409904,4326583590,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
705,0.0,0.03841664269566536,4332720588,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
706,0.0,0.039823267608881,4338857586,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
707,0.0,0.05035228654742241,4344994584,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
708,0.0,0.04582373797893524,4351131582,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
709,0.0,0.03695511445403099,4357268580,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
710,0.0,0.03782867267727852,4363405578,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
711,0.0,0.05756083130836487,4369542576,93.48500000000001,87.7,95.19999999999999,1.8382804465042835
712,0.0,0.04316509887576103,4375679574,94.11,92.0,95.3,1.0094057657849955
713,0.0,0.027773339301347733,4381816572,94.11,92.0,95.3,1.0094057657849955
714,0.0,0.02539556659758091,4387953570,94.11,92.0,95.3,1.0094057657849955
715,0.0,0.024039721116423607,4394090568,94.11,92.0,95.3,1.0094057657849955
716,0.0,0.020137151703238487,4400227566,94.11,92.0,95.3,1.0094057657849955
717,0.0,0.017832612618803978,4406364564,94.11,92.0,95.3,1.0094057657849955
718,0.0,0.02143942378461361,4412501562,94.11,92.0,95.3,1.0094057657849955
719,0.0,0.016691559925675392,4418638560,94.11,92.0,95.3,1.0094057657849955
720,0.0,0.017703277990221977,4424775558,94.11,92.0,95.3,1.0094057657849955
721,0.0,0.017897209152579308,4430912556,94.11,92.0,95.3,1.0094057657849955
722,0.0,0.019575050100684166,4437049554,94.11,92.0,95.3,1.0094057657849955
723,0.0,0.015125604346394539,4443186552,94.11,92.0,95.3,1.0094057657849955
724,0.0,0.014594814740121365,4449323550,94.11,92.0,95.3,1.0094057657849955
725,0.0,0.014270603656768799,4455460548,94.11,92.0,95.3,1.0094057657849955
726,0.0,0.01665632054209709,4461597546,94.11,92.0,95.3,1.0094057657849955
727,0.0,0.016466615721583366,4467734544,94.11,92.0,95.3,1.0094057657849955
728,0.0,0.019710002467036247,4473871542,94.11,92.0,95.3,1.0094057657849955
729,0.0,0.015186888165771961,4480008540,94.11,92.0,95.3,1.0094057657849955
730,0.0,0.019954483956098557,4486145538,94.11,92.0,95.3,1.0094057657849955
731,0.0,0.015109633095562458,4492282536,94.11,92.0,95.3,1.0094057657849955
732,0.0,0.022201986983418465,4498419534,94.11,92.0,95.3,1.0094057657849955
733,0.0,0.019306717440485954,4504556532,94.11,92.0,95.3,1.0094057657849955
734,0.0,0.02032407373189926,4510693530,94.11,92.0,95.3,1.0094057657849955
735,0.0,0.018758583813905716,4516830528,94.38,87.8,95.8,1.8304644219432387
736,0.0,0.014392702840268612,4522967526,94.38,87.8,95.8,1.8304644219432387
737,0.0,0.01514926552772522,4529104524,94.38,87.8,95.8,1.8304644219432387
738,0.0,0.014288741163909435,4535241522,94.38,87.8,95.8,1.8304644219432387
739,0.0,0.014602660201489925,4541378520,94.38,87.8,95.8,1.8304644219432387
740,0.0,0.011865983717143536,4547515518,94.38,87.8,95.8,1.8304644219432387
741,0.0,0.020383574068546295,4553652516,94.38,87.8,95.8,1.8304644219432387
742,0.0,0.020334718748927116,4559789514,94.38,87.8,95.8,1.8304644219432387
743,0.0,0.07069247215986252,4565926512,94.38,87.8,95.8,1.8304644219432387
744,0.0,0.08956247568130493,4572063510,94.38,87.8,95.8,1.8304644219432387
745,0.0,0.08244059979915619,4578200508,94.38,87.8,95.8,1.8304644219432387
746,0.0,0.044955432415008545,4584337506,94.38,87.8,95.8,1.8304644219432387
747,0.0,0.04213603585958481,4590474504,94.38,87.8,95.8,1.8304644219432387
748,0.0,0.03261525183916092,4596611502,94.38,87.8,95.8,1.8304644219432387
749,0.0,0.030990609899163246,4602748500,94.38,87.8,95.8,1.8304644219432387
750,0.0,0.024509062990546227,4608885498,94.38,87.8,95.8,1.8304644219432387
751,0.0,0.021788818761706352,4615022496,94.38,87.8,95.8,1.8304644219432387
752,0.0,0.024796923622488976,4621159494,94.38,87.8,95.8,1.8304644219432387
753,0.0,0.019690684974193573,4627296492,94.38,87.8,95.8,1.8304644219432387
754,0.0,0.019036056473851204,4633433490,94.38,87.8,95.8,1.8304644219432387
755,0.0,0.017153805121779442,4639570488,94.38,87.8,95.8,1.8304644219432387
756,0.0,0.01762811467051506,4645707486,94.38,87.8,95.8,1.8304644219432387
757,0.0,0.01350713986903429,4651844484,94.38,87.8,95.8,1.8304644219432387
758,0.0,0.017273755744099617,4657981482,94.28499999999998,88.3,95.8,1.9168398472485888
759,0.0,0.015607929788529873,4664118480,94.28499999999998,88.3,95.8,1.9168398472485888
760,0.0,0.01696707122027874,4670255478,94.28499999999998,88.3,95.8,1.9168398472485888
761,0.0,0.014381296932697296,4676392476,94.28499999999998,88.3,95.8,1.9168398472485888
762,0.0,0.016855893656611443,4682529474,94.28499999999998,88.3,95.8,1.9168398472485888
763,0.0,0.020829515531659126,4688666472,94.28499999999998,88.3,95.8,1.9168398472485888
764,0.0,0.03789743036031723,4694803470,94.28499999999998,88.3,95.8,1.9168398472485888
765,0.0,0.04085743799805641,4700940468,94.28499999999998,88.3,95.8,1.9168398472485888
766,0.0,0.03015759587287903,4707077466,94.28499999999998,88.3,95.8,1.9168398472485888
767,0.0,0.12378346920013428,4713214464,94.28499999999998,88.3,95.8,1.9168398472485888
768,0.0,0.19831636548042297,4719351462,94.28499999999998,88.3,95.8,1.9168398472485888
769,0.0,0.10075008869171143,4725488460,94.28499999999998,88.3,95.8,1.9168398472485888
770,0.0,0.046750981360673904,4731625458,94.28499999999998,88.3,95.8,1.9168398472485888
771,0.0,0.06677138060331345,4737762456,94.28499999999998,88.3,95.8,1.9168398472485888
772,0.0,0.03183263540267944,4743899454,94.28499999999998,88.3,95.8,1.9168398472485888
773,0.0,0.03208969905972481,4750036452,94.28499999999998,88.3,95.8,1.9168398472485888
774,0.0,0.022160381078720093,4756173450,94.28499999999998,88.3,95.8,1.9168398472485888
775,0.0,0.03130374848842621,4762310448,94.28499999999998,88.3,95.8,1.9168398472485888
776,0.0,0.019808456301689148,4768447446,94.28499999999998,88.3,95.8,1.9168398472485888
777,0.0,0.024682795628905296,4774584444,94.28499999999998,88.3,95.8,1.9168398472485888
778,0.0,0.016403114423155785,4780721442,94.28499999999998,88.3,95.8,1.9168398472485888
779,0.0,0.02169818803668022,4786858440,94.28499999999998,88.3,95.8,1.9168398472485888
780,0.0,0.019313469529151917,4792995438,94.28499999999998,88.3,95.8,1.9168398472485888
781,0.0,0.019852090626955032,4799132436,94.855,92.7,96.1,1.0476044100708979
782,0.0,0.03141215071082115,4805269434,94.855,92.7,96.1,1.0476044100708979
783,0.0,0.028372833505272865,4811406432,94.855,92.7,96.1,1.0476044100708979
784,0.0,0.0229988694190979,4817543430,94.855,92.7,96.1,1.0476044100708979
785,0.0,0.025605706498026848,4823680428,94.855,92.7,96.1,1.0476044100708979
786,0.0,0.01754036173224449,4829817426,94.855,92.7,96.1,1.0476044100708979
787,0.0,0.026405883952975273,4835954424,94.855,92.7,96.1,1.0476044100708979
788,0.0,0.02902073599398136,4842091422,94.855,92.7,96.1,1.0476044100708979
789,0.0,0.04734918475151062,4848228420,94.855,92.7,96.1,1.0476044100708979
790,0.0,0.021110957488417625,4854365418,94.855,92.7,96.1,1.0476044100708979
791,0.0,0.0314008854329586,4860502416,94.855,92.7,96.1,1.0476044100708979
792,0.0,0.014611545018851757,4866639414,94.855,92.7,96.1,1.0476044100708979
793,0.0,0.01851641945540905,4872776412,94.855,92.7,96.1,1.0476044100708979
794,0.0,0.011968630366027355,4878913410,94.855,92.7,96.1,1.0476044100708979
795,0.0,0.014850822277367115,4885050408,94.855,92.7,96.1,1.0476044100708979
796,0.0,0.01333449687808752,4891187406,94.855,92.7,96.1,1.0476044100708979
797,0.0,0.015002133324742317,4897324404,94.855,92.7,96.1,1.0476044100708979
798,0.0,0.016362732276320457,4903461402,94.855,92.7,96.1,1.0476044100708979
799,0.0,0.0379314161837101,4909598400,94.855,92.7,96.1,1.0476044100708979
800,0.0,0.05123516544699669,4915735398,94.855,92.7,96.1,1.0476044100708979
801,0.0,0.13976378738880157,4921872396,94.855,92.7,96.1,1.0476044100708979
802,0.0,0.0466226302087307,4928009394,94.855,92.7,96.1,1.0476044100708979
803,0.0,0.04246588051319122,4934146392,94.855,92.7,96.1,1.0476044100708979
804,0.0,0.021797386929392815,4940283390,94.77999999999999,86.9,96.1,1.9901256241755174
805,0.0,0.04454323276877403,4946420388,94.77999999999999,86.9,96.1,1.9901256241755174
806,0.0,0.03893988952040672,4952557386,94.77999999999999,86.9,96.1,1.9901256241755174
807,0.0,0.05044900253415108,4958694384,94.77999999999999,86.9,96.1,1.9901256241755174
808,0.0,0.04756930097937584,4964831382,94.77999999999999,86.9,96.1,1.9901256241755174
809,0.0,0.05088115856051445,4970968380,94.77999999999999,86.9,96.1,1.9901256241755174
810,0.0,0.02871049754321575,4977105378,94.77999999999999,86.9,96.1,1.9901256241755174
811,0.0,0.03072424791753292,4983242376,94.77999999999999,86.9,96.1,1.9901256241755174
812,0.0,0.019241487607359886,4989379374,94.77999999999999,86.9,96.1,1.9901256241755174
813,0.0,0.024938039481639862,4995516372,94.77999999999999,86.9,96.1,1.9901256241755174
814,0.0,0.0177693460136652,5001653370,94.77999999999999,86.9,96.1,1.9901256241755174
815,0.0,0.0217744167894125,5007790368,94.77999999999999,86.9,96.1,1.9901256241755174
816,0.0,0.019790109246969223,5013927366,94.77999999999999,86.9,96.1,1.9901256241755174
817,0.0,0.030384952202439308,5020064364,94.77999999999999,86.9,96.1,1.9901256241755174
818,0.0,0.05468384549021721,5026201362,94.77999999999999,86.9,96.1,1.9901256241755174
819,0.0,0.04188528284430504,5032338360,94.77999999999999,86.9,96.1,1.9901256241755174
820,0.0,0.027198901399970055,5038475358,94.77999999999999,86.9,96.1,1.9901256241755174
821,0.0,0.03207092732191086,5044612356,94.77999999999999,86.9,96.1,1.9901256241755174
822,0.0,0.04638079181313515,5050749354,94.77999999999999,86.9,96.1,1.9901256241755174
823,0.0,0.0998741015791893,5056886352,94.77999999999999,86.9,96.1,1.9901256241755174
824,0.0,0.04922720417380333,5063023350,94.77999999999999,86.9,96.1,1.9901256241755174
825,0.0,0.0271229799836874,5069160348,94.77999999999999,86.9,96.1,1.9901256241755174
826,0.0,0.024560710415244102,5075297346,94.77999999999999,86.9,96.1,1.9901256241755174
827,0.0,0.01837990991771221,5081434344,95.14499999999997,93.5,96.3,0.9292335551410097
828,0.0,0.014339885674417019,5087571342,95.14499999999997,93.5,96.3,0.9292335551410097
829,0.0,0.012976370751857758,5093708340,95.14499999999997,93.5,96.3,0.9292335551410097
830,0.0,0.011455206200480461,5099845338,95.14499999999997,93.5,96.3,0.9292335551410097
831,0.0,0.014209005050361156,5105982336,95.14499999999997,93.5,96.3,0.9292335551410097
832,0.0,0.012984792701900005,5112119334,95.14499999999997,93.5,96.3,0.9292335551410097
833,0.0,0.013663937337696552,5118256332,95.14499999999997,93.5,96.3,0.9292335551410097
834,0.0,0.01233523990958929,5124393330,95.14499999999997,93.5,96.3,0.9292335551410097
835,0.0,0.023226959630846977,5130530328,95.14499999999997,93.5,96.3,0.9292335551410097
836,0.0,0.01493236143141985,5136667326,95.14499999999997,93.5,96.3,0.9292335551410097
837,0.0,0.01795964129269123,5142804324,95.14499999999997,93.5,96.3,0.9292335551410097
838,0.0,0.01811186596751213,5148941322,95.14499999999997,93.5,96.3,0.9292335551410097
839,0.0,0.027700966224074364,5155078320,95.14499999999997,93.5,96.3,0.9292335551410097
840,0.0,0.031292568892240524,5161215318,95.14499999999997,93.5,96.3,0.9292335551410097
841,0.0,0.021887801587581635,5167352316,95.14499999999997,93.5,96.3,0.9292335551410097
842,0.0,0.06075796112418175,5173489314,95.14499999999997,93.5,96.3,0.9292335551410097
843,0.0,0.027104152366518974,5179626312,95.14499999999997,93.5,96.3,0.9292335551410097
844,0.0,0.03196758031845093,5185763310,95.14499999999997,93.5,96.3,0.9292335551410097
845,0.0,0.024443810805678368,5191900308,95.14499999999997,93.5,96.3,0.9292335551410097
846,0.0,0.021550828590989113,5198037306,95.14499999999997,93.5,96.3,0.9292335551410097
847,0.0,0.020656924694776535,5204174304,95.14499999999997,93.5,96.3,0.9292335551410097
848,0.0,0.015626680105924606,5210311302,95.14499999999997,93.5,96.3,0.9292335551410097
849,0.0,0.014639955945312977,5216448300,95.14499999999997,93.5,96.3,0.9292335551410097
850,0.0,0.0171690471470356,5222585298,94.58000000000001,74.5,96.5,4.671252508696141
851,0.0,0.013423784635961056,5228722296,94.58000000000001,74.5,96.5,4.671252508696141
852,0.0,0.013966485857963562,5234859294,94.58000000000001,74.5,96.5,4.671252508696141
853,0.0,0.014123290777206421,5240996292,94.58000000000001,74.5,96.5,4.671252508696141
854,0.0,0.013925089500844479,5247133290,94.58000000000001,74.5,96.5,4.671252508696141
855,0.0,0.017614537850022316,5253270288,94.58000000000001,74.5,96.5,4.671252508696141
856,0.0,0.012346764095127583,5259407286,94.58000000000001,74.5,96.5,4.671252508696141
857,0.0,0.015752924606204033,5265544284,94.58000000000001,74.5,96.5,4.671252508696141
858,0.0,0.013288542628288269,5271681282,94.58000000000001,74.5,96.5,4.671252508696141
859,0.0,0.015497605316340923,5277818280,94.58000000000001,74.5,96.5,4.671252508696141
860,0.0,0.015220679342746735,5283955278,94.58000000000001,74.5,96.5,4.671252508696141
861,0.0,0.014515724964439869,5290092276,94.58000000000001,74.5,96.5,4.671252508696141
862,0.0,0.012307367287576199,5296229274,94.58000000000001,74.5,96.5,4.671252508696141
863,0.0,0.016162868589162827,5302366272,94.58000000000001,74.5,96.5,4.671252508696141
864,0.0,0.014143156819045544,5308503270,94.58000000000001,74.5,96.5,4.671252508696141
865,0.0,0.014267081394791603,5314640268,94.58000000000001,74.5,96.5,4.671252508696141
866,0.0,0.011848374269902706,5320777266,94.58000000000001,74.5,96.5,4.671252508696141
867,0.0,0.011965557001531124,5326914264,94.58000000000001,74.5,96.5,4.671252508696141
868,0.0,0.012758892960846424,5333051262,94.58000000000001,74.5,96.5,4.671252508696141
869,0.0,0.013345087878406048,5339188260,94.58000000000001,74.5,96.5,4.671252508696141
870,0.0,0.016132522374391556,5345325258,94.58000000000001,74.5,96.5,4.671252508696141
871,0.0,0.023160018026828766,5351462256,94.58000000000001,74.5,96.5,4.671252508696141
872,0.0,0.034493338316679,5357599254,94.58000000000001,74.5,96.5,4.671252508696141
873,0.0,0.03644581139087677,5363736252,92.68000000000002,67.30000000000001,96.7,7.973744415266892
874,0.0,0.06062803789973259,5369873250,92.68000000000002,67.30000000000001,96.7,7.973744415266892
875,0.0,0.030041545629501343,5376010248,92.68000000000002,67.30000000000001,96.7,7.973744415266892
876,0.0,0.021219467744231224,5382147246,92.68000000000002,67.30000000000001,96.7,7.973744415266892
877,0.0,0.016986215487122536,5388284244,92.68000000000002,67.30000000000001,96.7,7.973744415266892
878,0.0,0.016584627330303192,5394421242,92.68000000000002,67.30000000000001,96.7,7.973744415266892
879,0.0,0.013832691125571728,5400558240,92.68000000000002,67.30000000000001,96.7,7.973744415266892
880,0.0,0.013725772500038147,5406695238,92.68000000000002,67.30000000000001,96.7,7.973744415266892
881,0.0,0.014242567121982574,5412832236,92.68000000000002,67.30000000000001,96.7,7.973744415266892
882,0.0,0.01278168149292469,5418969234,92.68000000000002,67.30000000000001,96.7,7.973744415266892
883,0.0,0.013483772054314613,5425106232,92.68000000000002,67.30000000000001,96.7,7.973744415266892
884,0.0,0.012090357020497322,5431243230,92.68000000000002,67.30000000000001,96.7,7.973744415266892
885,0.0,0.01492425799369812,5437380228,92.68000000000002,67.30000000000001,96.7,7.973744415266892
886,0.0,0.01386225875467062,5443517226,92.68000000000002,67.30000000000001,96.7,7.973744415266892
887,0.0,0.01593621075153351,5449654224,92.68000000000002,67.30000000000001,96.7,7.973744415266892
888,0.0,0.01544288732111454,5455791222,92.68000000000002,67.30000000000001,96.7,7.973744415266892
889,0.0,0.025826839730143547,5461928220,92.68000000000002,67.30000000000001,96.7,7.973744415266892
890,0.0,0.07469135522842407,5468065218,92.68000000000002,67.30000000000001,96.7,7.973744415266892
891,0.0,0.07795051485300064,5474202216,92.68000000000002,67.30000000000001,96.7,7.973744415266892
892,0.0,0.06081071123480797,5480339214,92.68000000000002,67.30000000000001,96.7,7.973744415266892
893,0.0,0.06962341070175171,5486476212,92.68000000000002,67.30000000000001,96.7,7.973744415266892
894,0.0,0.04750174656510353,5492613210,92.68000000000002,67.30000000000001,96.7,7.973744415266892
895,0.0,0.045363981276750565,5498750208,92.68000000000002,67.30000000000001,96.7,7.973744415266892
896,0.0,0.07032991200685501,5504887206,95.17,85.8,96.8,2.2998043395036882
897,0.0,0.0512516014277935,5511024204,95.17,85.8,96.8,2.2998043395036882
898,0.0,0.057638686150312424,5517161202,95.17,85.8,96.8,2.2998043395036882
899,0.0,0.048682697117328644,5523298200,95.17,85.8,96.8,2.2998043395036882
900,0.0,0.051498979330062866,5529435198,95.17,85.8,96.8,2.2998043395036882
901,0.0,0.04181430861353874,5535572196,95.17,85.8,96.8,2.2998043395036882
902,0.0,0.0768643245100975,5541709194,95.17,85.8,96.8,2.2998043395036882
903,0.0,0.06126609072089195,5547846192,95.17,85.8,96.8,2.2998043395036882
904,0.0,0.05245484784245491,5553983190,95.17,85.8,96.8,2.2998043395036882
905,0.0,0.06850101798772812,5560120188,95.17,85.8,96.8,2.2998043395036882
906,0.0,0.06229807063937187,5566257186,95.17,85.8,96.8,2.2998043395036882
907,0.0,0.0322003997862339,5572394184,95.17,85.8,96.8,2.2998043395036882
908,0.0,0.03006390668451786,5578531182,95.17,85.8,96.8,2.2998043395036882
909,0.0,0.019427761435508728,5584668180,95.17,85.8,96.8,2.2998043395036882
910,0.0,0.015458950772881508,5590805178,95.17,85.8,96.8,2.2998043395036882
911,0.0,0.013637940399348736,5596942176,95.17,85.8,96.8,2.2998043395036882
912,0.0,0.015057377517223358,5603079174,95.17,85.8,96.8,2.2998043395036882
913,0.0,0.01380848791450262,5609216172,95.17,85.8,96.8,2.2998043395036882
914,0.0,0.013753731735050678,5615353170,95.17,85.8,96.8,2.2998043395036882
915,0.0,0.010506528429687023,5621490168,95.17,85.8,96.8,2.2998043395036882
916,0.0,0.012298417277634144,5627627166,95.17,85.8,96.8,2.2998043395036882
917,0.0,0.012533672153949738,5633764164,95.17,85.8,96.8,2.2998043395036882
918,0.0,0.011711711063981056,5639901162,95.17,85.8,96.8,2.2998043395036882
919,0.0,0.01566808670759201,5646038160,95.49000000000001,93.0,96.89999999999999,1.135737645761554
920,0.0,0.010474014095962048,5652175158,95.49000000000001,93.0,96.89999999999999,1.135737645761554
921,0.0,0.011417295783758163,5658312156,95.49000000000001,93.0,96.89999999999999,1.135737645761554
922,0.0,0.010400025174021721,5664449154,95.49000000000001,93.0,96.89999999999999,1.135737645761554
923,0.0,0.011217060498893261,5670586152,95.49000000000001,93.0,96.89999999999999,1.135737645761554
924,0.0,0.01034707110375166,5676723150,95.49000000000001,93.0,96.89999999999999,1.135737645761554
925,0.0,0.010766611434519291,5682860148,95.49000000000001,93.0,96.89999999999999,1.135737645761554
926,0.0,0.011191616766154766,5688997146,95.49000000000001,93.0,96.89999999999999,1.135737645761554
927,0.0,0.0175516065210104,5695134144,95.49000000000001,93.0,96.89999999999999,1.135737645761554
928,0.0,0.06143629178404808,5701271142,95.49000000000001,93.0,96.89999999999999,1.135737645761554
929,0.0,0.02510788105428219,5707408140,95.49000000000001,93.0,96.89999999999999,1.135737645761554
930,0.0,0.029766231775283813,5713545138,95.49000000000001,93.0,96.89999999999999,1.135737645761554
931,0.0,0.018168238922953606,5719682136,95.49000000000001,93.0,96.89999999999999,1.135737645761554
932,0.0,0.01637927256524563,5725819134,95.49000000000001,93.0,96.89999999999999,1.135737645761554
933,0.0,0.011717072688043118,5731956132,95.49000000000001,93.0,96.89999999999999,1.135737645761554
934,0.0,0.014255634509027004,5738093130,95.49000000000001,93.0,96.89999999999999,1.135737645761554
935,0.0,0.011741804890334606,5744230128,95.49000000000001,93.0,96.89999999999999,1.135737645761554
936,0.0,0.013879827223718166,5750367126,95.49000000000001,93.0,96.89999999999999,1.135737645761554
937,0.0,0.013487817719578743,5756504124,95.49000000000001,93.0,96.89999999999999,1.135737645761554
938,0.0,0.01463343482464552,5762641122,95.49000000000001,93.0,96.89999999999999,1.135737645761554
939,0.0,0.012261134572327137,5768778120,95.49000000000001,93.0,96.89999999999999,1.135737645761554
